"","ID1","ID2","k0","k1","kinship"
"67","PM_MT_15.sorted.bam","PM_MT_7.sorted.bam",0.784294510706816,0.215705489293184,0.053926372323296
"68","PM_MT_15.sorted.bam","PM_MT_8.sorted.bam",1,0,0
"69","PM_MT_15.sorted.bam","PM_MT_9.sorted.bam",0.808478721414158,0.191521278585842,0.0478803196464604
"70","PM_MT_1.sorted.bam","PM_MT_2.sorted.bam",1,0,0
"71","PM_MT_1.sorted.bam","PM_MT_3.sorted.bam",1,0,0
"72","PM_MT_1.sorted.bam","PM_MT_4.sorted.bam",1,0,0
"73","PM_MT_1.sorted.bam","PM_MT_5.sorted.bam",1,0,0
"74","PM_MT_1.sorted.bam","PM_MT_6.sorted.bam",1,0,0
"75","PM_MT_1.sorted.bam","PM_MT_7.sorted.bam",1,0,0
"76","PM_MT_1.sorted.bam","PM_MT_8.sorted.bam",1,0,0
"77","PM_MT_1.sorted.bam","PM_MT_9.sorted.bam",1,0,0
"78","PM_MT_2.sorted.bam","PM_MT_3.sorted.bam",1,0,0
"79","PM_MT_2.sorted.bam","PM_MT_4.sorted.bam",1,0,0
"80","PM_MT_2.sorted.bam","PM_MT_5.sorted.bam",1,0,0
"81","PM_MT_2.sorted.bam","PM_MT_6.sorted.bam",1,0,0
"82","PM_MT_2.sorted.bam","PM_MT_7.sorted.bam",1,0,0
"83","PM_MT_2.sorted.bam","PM_MT_8.sorted.bam",1,0,0
"84","PM_MT_2.sorted.bam","PM_MT_9.sorted.bam",1,0,0
"85","PM_MT_3.sorted.bam","PM_MT_4.sorted.bam",1,0,0
"86","PM_MT_3.sorted.bam","PM_MT_5.sorted.bam",1,0,0
"87","PM_MT_3.sorted.bam","PM_MT_6.sorted.bam",1,0,0
"88","PM_MT_3.sorted.bam","PM_MT_7.sorted.bam",1,0,0
"89","PM_MT_3.sorted.bam","PM_MT_8.sorted.bam",1,0,0
"90","PM_MT_3.sorted.bam","PM_MT_9.sorted.bam",0.479196591907683,0.184523654837641,0.214270790336748
"91","PM_MT_4.sorted.bam","PM_MT_5.sorted.bam",1,0,0
"92","PM_MT_4.sorted.bam","PM_MT_6.sorted.bam",0.498698973825692,0.154452514539195,0.212037384452355
"93","PM_MT_4.sorted.bam","PM_MT_7.sorted.bam",1,0,0
"94","PM_MT_4.sorted.bam","PM_MT_8.sorted.bam",1,0,0
"95","PM_MT_4.sorted.bam","PM_MT_9.sorted.bam",1,0,0
"96","PM_MT_5.sorted.bam","PM_MT_6.sorted.bam",1,0,0
"97","PM_MT_5.sorted.bam","PM_MT_7.sorted.bam",1,0,0
"98","PM_MT_5.sorted.bam","PM_MT_8.sorted.bam",1,0,0
"99","PM_MT_5.sorted.bam","PM_MT_9.sorted.bam",1,0,0
"100","PM_MT_6.sorted.bam","PM_MT_7.sorted.bam",1,0,0
"101","PM_MT_6.sorted.bam","PM_MT_8.sorted.bam",1,0,0
"102","PM_MT_6.sorted.bam","PM_MT_9.sorted.bam",1,0,0
"103","PM_MT_7.sorted.bam","PM_MT_8.sorted.bam",1,0,0
"104","PM_MT_7.sorted.bam","PM_MT_9.sorted.bam",1,0,0
"105","PM_MT_8.sorted.bam","PM_MT_9.sorted.bam",1,0,0
